angle,mean_distance,variance_distance,count_distance,max_distance,min_distance,precision
1.692969361320138,1.1061391250938102,0.519482543347179,1991,3.9600000381469727,0.221000000834465,1.8695000186562538
1.7104226537048817,1.075563662837784,0.46489473516932533,1987,4.010000228881836,0.2240000069141388,1.8930001109838486
1.7278759460896254,0.9563274103032453,0.22616005452368407,1970,4.041999816894531,0.0399999991059303,2.0009999088943005
1.745329238474369,0.8617797377932396,0.06368362301177236,1984,1.7630000114440918,0.0399999991059303,0.8615000061690807
1.7627825308591127,0.8531926365299652,0.055338985617816444,1983,1.6169999837875366,0.2349999994039535,0.6909999921917915
1.7802358232438564,0.8443394033035728,0.048916238513461434,1977,1.6030000448226929,0.2399999946355819,0.6815000250935555
1.7976891156286,0.8477301499202623,0.04871110621783992,1990,1.6380000114440918,0.2440000027418136,0.6970000043511391
1.815142408013344,0.8544559635345697,0.049839601141909044,1987,1.5750000476837158,0.2820000052452087,0.6465000212192535
1.8325957003980875,0.8972513853602806,0.13932062590813588,1985,4.046000003814697,0.2809999883174896,1.8825000077486038
1.8500489927828312,0.9695450877813008,0.18640066743612146,1985,4.052000045776367,0.2849999964237213,1.883500024676323
1.8675022851675749,1.0350334870972528,0.226610944678293,1971,4.102000236511231,0.3030000030994415,1.899500116705895
1.8849555775523184,1.1634616203888042,0.576653701340973,1850,4.150000095367432,0.3059999942779541,1.9220000505447388
1.9024088699370625,1.775317535832281,2.0623696529954065,1899,4.163000106811523,0.3089999854564667,1.9270000606775284
1.919862162321806,1.8830613408967392,2.1808741586737908,1940,4.171999931335449,0.3120000064373016,1.9299999624490738
1.9373154547065496,2.0243805179811525,2.425731382434805,1858,4.198999881744385,0.3379999995231628,1.930499941110611
1.9547687470912931,2.329552336800389,2.662902334649981,1968,4.190999984741211,0.5,1.8454999923706055
1.972222039476037,2.4952242335860144,2.8170621555470596,1824,4.199999809265137,0.4959999918937683,1.8519999086856842
1.9896753318607807,2.5824838487176565,2.881235027830235,1703,4.199999809265137,0.4959999918937683,1.8519999086856842
2.0071286242455244,1.7066202132109922,2.316812595493893,1019,4.199999809265137,0.4600000083446502,1.8699999004602432
2.024581916630268,1.3170519002281045,0.3274775403347652,1657,4.199999809265137,0.4550000131130218,1.8724998980760574
2.042035209015012,1.335425189190007,0.16109142392229298,1985,1.8170000314712524,0.4819999933242798,0.6675000190734863
2.0594885013997555,1.3463763816722074,0.1542305737136823,1990,1.6829999685287476,0.4880000054836273,0.5974999815225601
